Sample,hsa-mir-15a,hsa-mir-26a-1,hsa-mir-107,hsa-mir-221,Betaine Aldehyde_pos,3-Nitrotyrosine_neg,5-Methylthioadenosine_pos,Acetylcholine_pos,Acetylglycine/Glycocyamine_pos,Acetylneuraminate_neg,Acetylornithine_neg,Adenine_pos,Adenosine_pos,Adipate_neg,Alanine_pos,Aminoadipate_neg,Aminobenzoates/Trigonelline_pos,Aminobenzoic Acid_pos,Aminosugar Phosphates_pos,Aminovaleric Acid_pos,Argininosuccinic Acid_neg,Asparagine_pos,Aspartate_pos,Butylcarnitine_pos,Cadaverine_pos,Caffeine_pos,cAMP_pos,Carnitine_pos,cGMP_pos,Choline_pos,Cis-4-Hydroxy-D-Proline_pos,Citraconic Acid_pos,Citrulline_pos,CMP_pos,Cortisone_pos,Cotinine_pos,Creatine_pos,Creatinine_pos,Cyanocobalamin_pos,Cystine_pos,Cytidine_pos,D-Erythrose 4-Phosphate_neg,Deoxyadenosine_pos,Dihydroxyacetone Phosphate_pos,Dimethylarginine_pos,Dimethylglycine_pos,Dimethylguanosine_pos,Dimethylxanthine_pos,dTMP_pos,dUMP_pos,Epinephrine-H2O_pos,Erythronate_neg,Erythrose-4-Phosphate_neg,Ethylmalonate_neg,FAD_pos,Folate_pos,Gluconate_neg,Glucose-1-Phosphate_neg,Glutamate_pos,Glutamine_pos,Glutarate_neg,Glycerate_neg,Glycerol-3-Phosphate_neg,Glycerophosphocholine_pos,Glycine_neg,Glycolate_neg,Glycolic Acid_neg,Glycyl-Proline_pos,Guanine_pos,Guanosine_pos,Hexanoylcarnitine_pos,Hexose 6-Phosphate_neg,Histidine_pos,Histidinol_pos,Homoarginine_pos,Homocitrulline_pos,Homocysteic Acid_pos,Homocysteine_pos,Homoserine_pos,Hydroxy-Methylbutyrate_neg,Hydroxyanthranilate_pos,Hydroxycinnaminic acid_neg,Hydroxyglutarate_neg,Hydroxyindoleacetate_pos,Hydroxykynurenine_pos,Hydroxytryptophan_pos,Imidazoleacetate_pos,Imidazoleacetic Acid_pos,Indole_pos,Indole-2-Carboxylic Acid_neg,Indoleacrylate_pos,Isopropylmalic Acid_neg,Itaconate_neg,Ketohexanoic Acid_neg,Ketoisovalerate_neg,Ketoisovaleric Acid_pos,Ketoleucine_neg,Kynurenate_pos,Lipoamide_pos,Lipoic Acid_pos,Lysine_pos,Malate_neg,Margaric Acid_neg,Melatonin_pos,Metanephrine_pos,Methionine Sulfoxide_pos,Methionine_pos,Methoxytyramine_pos,Methyl Phenylacetate_neg,Methyl-Oxovalerate_neg,Methylamino-Alanine_pos,Methylene-THF_pos,Methylglutarate_neg,Methylhistamine_pos,Methylsuccinate_neg,Methyltetrahydrofolate_pos,Methylthioadenosine_pos,Mevalonolactone_pos,Myoinositol_neg,n-Glycylproline_pos,NADH_1_pos,NADH_2_pos,NADH_3_pos,Nicotinamide Riboside_pos,Norvaline_pos,Ornithine_pos,Oxoguanine/3-Methoxytyramine_pos,Phosphocholine_pos,phosphoenolpyruvate_1_neg,Phosphoenolpyruvate_neg,Phosphoglycerate_pos,Phosphoglycerates_neg,Phosphoserine_pos,Pipecolate_pos,Proline_pos,Propylene Glycol_pos,Riboflavin_pos,S-Ribosyl-L-Homocysteine_pos,Sarcosine_pos,Serine_pos,Serotonin_pos,Spermidine_pos,Succinylcarnitine/3-Hydroxyisovalerylcarnitine_pos,Symmetric Dimethylarginine_pos,Taurine_neg,Theobromine_pos,Thiamine_pos,Threonine_pos,Thymidylic Acid_pos,Trans-Aconitate_neg,Trimethylamine Oxide_pos,Trimethylamine_pos,Tryptophan_pos,UDP_pos,Urea_pos,Ureidopropionate_pos,Uric Acid_pos,Valerylcarnitine_pos,Valine_pos,Xanthurenic Acid_neg,Xylonate_neg
UO1_Set1_ALL_028_sample 010,2.638705454,4.58547962,18.74613093,50.32237256,2.018683327,0.005433869,11.42342721,3.873576291,0.557943313,0.032388133,0.009291026,1.979894532,0.201062307,0.004718232,3.481566796,0.047404739,0.21652339,0.279534227,0.13098182,17.10135424,0.0069125,1.997777566,3.396427238,25.56495525,0.41102156,0.989080681,3.356978853,102.4116113,1.71120274,24.75589475,6.018870815,0.506894015,27.76922033,179.881807,14.19832676,0.615654873,118.5697443,7.604577932,4.276915367,0.238349155,4.437593268,0.013945699,0.750816792,1.358411714,10.53414967,298.1486686,42.57276209,0.470072507,0.022517054,0.16072518,6.042913403,0.101330863,0.013664835,0.010099388,4.485113384,10.20970132,0.013608492,0.024742005,217.983377,25.23074316,0.010764644,0.021139363,0.13210544,194.0559973,0.033857757,0.000645,0.002564968,10.48719474,12.42068973,1.751513203,0.077719527,0.011064185,25.55175022,0.392441822,2.823278511,5.691710145,0.698277684,4.581649698,40.13970287,3.960772261,0.484781,0.015154418,0.091046456,108.1463913,8.970911075,0.597043598,10.09649129,2.696163202,20.15262007,0.029332008,53.55900006,0.001525587,0.020116205,0.182958343,0.034829455,0.693370466,0.004760304,4.09982931,122.1235247,0.852172204,59.66328155,0.162330475,0.001735218,7.292767693,10.42333647,1.493120915,143.2854068,0.485037791,0.005772982,0.004176543,2.896360363,0.108384449,0.092985755,1.507048097,0.01228809,0.145405849,111.9423805,4.808554584,0.002124762,10.02656283,0.578155358,0.343813504,0.198379307,6.837040493,321.6635202,70.14449435,1.4931632,228.6493672,0.008254525,0.003044212,1.674365851,0.004760978,2.252503011,1.112097078,424.2799946,0.787541932,1.564665745,0.149473287,7.363010341,68.16464194,58.83958224,65.91019008,15.62704636,27.26605991,0.008778343,1.060136542,36.16925675,22.74533022,0.017429512,0.000447,0.188697435,7.659406454,276.7996311,3.020460817,9.809156108,2.960365795,4.612742592,7.30941179,331.9092011,0.007335247,0.048735174
UO1_Set1_ALL_030_Pooled QC,11.29213738,3.369983801,13.36071689,351.3404951,3.09938509,0.002866656,7.33499855,5.744888682,0.403181815,0.008187248,0.109128445,2.899876411,0.208041696,0.007841865,1.282214829,0.040814996,0.358241414,2.932659011,0.094681911,20.70909264,0.006086387,1.52158759,2.24621731,8.678552917,0.326076001,1.485778072,0.764985915,137.563785,0.20383812,15.50947129,6.272063676,0.602858685,15.23105912,27.30844576,12.15641415,0.719204904,86.19143323,11.28143428,2.81973544,0.886658738,23.70096277,0.033831847,0.655914226,2.596356904,4.594708752,224.1127982,6.866070662,0.61635913,0.137693628,0.036870452,4.98033168,0.10156002,0.043327565,0.009318964,0.903236733,14.36309963,0.009291346,0.096079749,136.4869406,51.08785237,0.009883971,0.023860031,0.061134874,57.71677591,0.037287651,0.001112033,0.003643256,21.95365992,5.512746752,1.174289717,0.079642007,0.097857875,46.26716938,0.147271261,1.759330497,3.282129883,1.069406285,5.262204444,44.5418588,6.17917122,0.741034159,0.026020495,0.047444825,72.11466307,11.75170249,0.545952582,15.63467922,4.363650734,13.00894093,0.022059404,41.29082125,0.002718344,0.018420004,0.277699924,0.047227374,0.851449286,0.007261599,5.345912313,102.7475238,1.198996363,121.3064002,0.053625945,0.006999116,8.324495433,22.28344134,1.907314797,128.2806502,0.772474147,0.006936811,0.006334056,3.122047302,0.088984211,0.193082844,1.237017704,0.006405365,0.152979738,89.76459859,5.999264651,0.001224423,21.57147628,0.250281686,0.162520966,0.143113998,16.52510162,419.1260965,32.1011891,1.963052173,175.7098999,0.059993572,0.024365015,10.78250806,0.013834966,1.602613985,1.295904325,557.0308693,0.264447816,0.766074334,0.336621303,2.827827224,107.2359378,62.43428348,92.96693702,14.61707799,12.41654743,0.009771636,1.30288268,37.41539764,24.71169783,0.100085038,0.001721914,0.276657789,4.934373584,321.810178,0.938620768,5.283760749,1.64075771,2.912275075,8.831834286,435.808542,0.006242945,0.055289928
UO1_Set1_ALL_033_sample 011,9.308478094,4.223310462,12.32857991,285.0508061,3.132618404,0.003709872,6.685836564,4.897106998,0.35183794,0.007304842,0.118041757,2.467005462,0.26879523,0.0064245,0.674079954,0.056455883,0.294011327,2.686773136,0.089902594,19.3291146,0.006424264,1.103250009,1.555104002,8.467021174,0.398542692,1.165081386,0.74323617,134.2922462,0.145248833,14.72608407,5.861419868,0.517670848,11.0622288,9.170789448,9.541004738,0.629360233,80.63975734,8.994240269,4.566035691,0.550532877,20.98048919,0.040023417,0.635468633,2.504332672,3.063661382,208.4116428,4.970670172,0.471190144,0.12069811,0.194208354,4.819789054,0.121161791,0.060183936,0.012873148,0.993841837,17.82464992,0.007437941,0.077508217,101.7603173,42.42192212,0.014598338,0.025095143,0.044921384,81.61566425,0.035390148,0.000801,0.002518815,27.01797268,4.205024241,1.481875027,0.108449672,0.086483148,36.40631963,0.455028113,1.353910778,2.603593215,0.876091304,4.141264273,31.00357913,5.008613036,0.569681379,0.020567984,0.04644305,64.33130768,10.11228202,0.474515227,12.32165845,3.491758517,14.91253394,0.029427202,39.62053386,0.001930407,0.014998244,0.3429598,0.045438822,0.675374037,0.006822827,5.254502626,106.7683618,0.932474338,99.1891457,0.058796088,0.005942197,6.635787352,17.2926175,1.466641408,143.7265784,0.613403872,0.007651287,0.00605645,8.840134964,0.092493391,0.194734252,1.013528703,0.005740557,0.147288209,76.18933093,6.303940385,0.001378718,25.65960858,0.376391377,0.197732932,0.159388092,8.037641741,377.8386741,23.28844831,2.481324992,185.661577,0.121612586,0.047762887,14.70417888,0.023940807,1.128335225,1.309998777,491.0306649,1.213513756,1.002881038,0.230382304,1.522491515,64.12713112,57.73883624,99.60467824,17.84003755,7.755822782,0.006792973,1.055885325,49.70717809,18.16521085,0.202876962,0.001469504,0.22293574,4.528731976,289.4014096,1.281423473,4.006066692,1.863334564,2.961989359,6.555651367,396.1564345,0.006843483,0.065402088
UO1_Set1_ALL_034_sample 012,7.567379596,3.665959938,11.58858003,250.9582222,3.075089095,0.003375794,5.433007653,4.060692791,0.399160989,0.007187796,0.100408545,2.118576608,0.231993559,0.005631709,0.943213888,0.040779009,0.254371658,2.478136958,0.10071641,18.81916735,0.006239477,1.123011845,1.840445939,7.696624016,0.287824543,1.050680289,0.865180686,112.9408906,0.203517708,14.49297782,4.890291456,0.388915725,11.12122176,17.31976673,9.78358044,0.570234585,63.29630633,7.705370611,5.499736964,0.130972935,16.36744785,0.027269364,0.511274657,1.461498168,5.221839762,208.6676552,8.828985879,0.423259929,0.151120761,0.156201855,4.58816434,0.131535147,0.037310692,0.010135426,1.074955178,15.77014579,0.008455277,0.055929846,114.721724,37.1330062,0.010311777,0.022735732,0.014462567,63.63756209,0.030812344,0.000658,0.00285009,11.71711794,3.709905758,1.249109155,0.062938428,0.055124066,36.40199914,0.396610322,1.740437413,2.245260842,0.717288996,3.808542232,29.36395462,4.193081001,0.545610255,0.007137469,0.06076467,80.33918067,8.912806707,0.452887391,9.755421912,2.794912203,14.3556667,0.023736394,39.01202603,0.002452749,0.013207779,0.406416061,0.038490024,0.760831974,0.006537782,4.551115317,104.1861487,0.831167231,86.65220662,0.082075966,0.001735218,5.571752129,15.25772094,1.432620819,140.4307683,0.490671173,0.005570385,0.00565635,2.081047082,0.072358886,0.172327282,1.030923504,0.00672349,0.097647227,58.81281984,4.422765604,0.001192594,10.84634806,0.202419243,0.13544236,0.109389042,16.14438953,342.8745359,32.30673857,1.390196203,197.7279162,0.048689087,0.019635926,7.848744444,0.010374989,1.008595225,1.022471884,440.4826528,0.879687834,1.163006063,0.174966738,2.125728809,59.61172157,56.20252319,62.65747433,17.93466339,15.08052605,0.008767566,0.954598497,45.9063567,17.37616526,0.273973231,0.001288068,0.209306305,4.522884664,260.3820369,0.189481246,3.966796369,1.345848642,4.164290783,7.244857147,358.1794639,0.006363795,0.063655557
UO1_Set1_ALL_035_sample 013,8.3901971,0.597989259,2.844391213,4.274075783,4.125480919,0.001221875,0.016492191,5.073834233,0.224263152,0.002245467,0.000575,1.952389624,0.055977575,0.00650506,0.049754953,0.012079371,0.325230883,0.72164494,0.076731952,0.296362133,0.013279907,0.119983558,0.527281686,0.120816811,0.194663997,1.326614255,0.166047278,2.862361828,0.079711209,0.558897966,2.165855301,0.323602875,9.236854355,0.060632901,6.864927826,0.68873035,1.578187256,9.868719539,0.025042786,0.014819995,0.078208668,0.005160181,0.129253429,1.304112662,0.099189112,1.8373911,0.094921037,0.528611615,0.045220717,0.114946412,1.546942126,0.000488,0.000587289,0.004282065,0.036515836,0.030375501,0.000127,0.001702633,0.964577881,12.25978478,0.004262924,0.000765,0.000520775,0.027292251,0.002088887,0.000932,0.002525776,0.322840333,3.564947253,0.127887767,0.016842847,0.001383162,3.025956944,0.147271261,0.361007666,2.055085816,0.826958678,3.122865179,0.817571651,1.391300532,0.574880162,0.022285998,0.000584,9.903493012,9.768427162,0.359663952,10.54807024,2.987492895,1.472439838,0.005835677,4.412884222,0.001365378,0.002334107,0.045117137,0.032538252,0.297928598,0.003977515,1.592431685,4.566255029,0.830536359,16.17455953,0.00085,0.004158175,5.69879864,12.1728527,0.123853319,1.232995126,0.552576585,0.004338072,0.003531721,1.71120351,0.009013271,0.000421,0.674648508,0.000988,0.125461656,0.211877431,2.731853754,0.000955,0.336594973,0.080901646,0.007060882,0.035610465,0.092323488,3.970273518,0.502620775,1.479855457,0.429014972,0.006004162,0.00270012,4.406881328,0.000474,0.391570162,0.404663587,11.65965693,0.264447816,0.018797464,0.045440226,0.114387498,0.597801622,61.47075846,3.73943951,0.700350062,0.428356359,0.0003765,1.180492325,0.082890158,0.523748228,0.03686102,0.001140396,0.255468705,1.151589954,0.953369777,0.024622749,1.9758036,0.187146022,0.176654549,0.334480219,4.108584435,0.00098,0.000389
UO1_Set1_ALL_036_sample 014,7.143020686,1.195978518,2.67550124,60.71383602,3.4419984,0.001048623,0.244957359,4.727010064,0.22952304,0.002384904,0.014126608,1.47736301,0.019050433,0.005501849,0.265795553,0.012281327,0.232586707,0.687012085,0.067905939,1.413067226,0.023280511,0.525893259,0.754608356,0.300398058,0.160793851,1.091387884,0.140892271,9.456599052,0.060505874,1.372714423,2.165272538,0.312616062,13.15499992,0.217315613,2.15092388,0.592957105,4.841215322,8.036739312,0.035771711,0.575376791,1.972117812,0.005160181,0.129253429,1.093913423,0.392172804,13.56813043,0.410957359,0.405404537,0.050780826,0.095562289,1.546942126,0.004370508,0.001174577,0.004053457,0.01546818,0.501116046,0.000325,0.002530963,20.83540294,13.26841973,0.004038127,0.003878055,0.001041549,0.657105605,0.009033241,0.000814,0.002771185,2.505422458,2.957263867,0.117220176,0.016842847,0.00178997,8.049299747,0.147271261,0.722015331,1.819367218,0.662813335,2.547854342,7.863214762,1.391300532,0.457823773,0.019813833,0.00214367,7.210509952,8.250033535,0.313503214,9.920123532,2.882376359,1.464979207,0.006758132,4.211421171,0.001337693,0.004295103,0.044880073,0.028965061,0.275252342,0.003660832,0.796215843,5.412974541,0.731323801,29.09802501,0.001338586,0.003470436,4.455077248,10.86000482,0.339572233,9.44489562,0.46529592,0.003892246,0.003127894,1.387842853,0.009013271,0.018603457,0.641572125,0.001053569,0.099916791,3.26924271,2.618513661,0.0003425,2.398114455,0.02347809,0.014121763,0.031690109,0.193904798,38.44780437,4.765267498,1.27818048,1.705518602,0.004482536,0.001682941,3.348731702,0.000948,0.328715869,0.443357475,86.89586121,0.264447816,0.046682054,0.045440226,0.667557382,25.56786635,55.49140651,2.853873012,0.687459369,1.076969449,0.000753,0.926191421,0.800116496,4.422718327,0.017429512,0.001033146,0.228744567,1.085092202,9.989562741,0.049245497,2.486957766,0.204508834,0.353309097,0.355554793,34.07257409,0.000886,0.002110766
UO1_Set1_ALL_037_sample 015,8.645095677,4.343854669,14.2713324,306.8646539,4.212676192,0.003234515,8.039173268,5.30103211,0.488589205,0.009567624,0.125767255,2.49764903,0.248190952,0.00605773,0.938070071,0.048232724,0.241777604,3.574012947,0.096643009,20.51338721,0.010091017,1.2504838,1.87782635,11.92862241,0.373399927,1.150672777,0.717345684,135.0906513,0.135041371,18.27683849,6.379222773,0.593621081,13.22277339,15.41723075,6.458642718,0.658897931,43.71762138,8.072755263,6.895611389,0.439559246,10.16114066,0.037659929,0.547742399,1.679692217,6.688698998,242.7367078,7.3934954,0.516227859,0.142418725,0.205409148,5.340657783,0.129665011,0.057185759,0.011953309,1.539321229,21.29161072,0.006846767,0.060433609,126.4819889,40.3992382,0.011564106,0.025021529,0.006239976,57.12631932,0.034309115,0.000891,0.00278981,7.444170811,3.876530243,1.144696429,0.083877064,0.064210128,55.89900085,0.406046816,2.183338099,2.904791989,0.821941321,3.733174151,33.72764432,4.485200359,0.626542778,0.018089526,0.059703055,113.0233455,9.723627343,0.486523346,11.1365363,2.880035011,15.37173954,0.02928765,43.80957028,0.002550143,0.013051068,0.380188353,0.042821101,1.015014237,0.006899111,5.400964795,104.3742591,0.906436092,101.6489552,0.106282178,0.00528065,6.178841646,15.57489525,1.882839587,168.5463124,0.554422315,0.006993352,0.00587022,2.596709297,0.107095718,0.201794236,1.243273329,0.007461689,0.107207266,87.7823879,5.529254156,0.001180995,7.529342787,0.246830599,0.135003562,0.127106907,3.890906798,394.3449672,0.251310388,1.399220682,260.4238701,0.073122053,0.031324151,11.34658297,0.015087759,1.757073841,1.199656324,496.3085976,1.108917683,1.731458467,0.177336223,2.231456733,70.35309085,58.73300584,101.7355972,21.71060464,18.08159525,0.011610088,1.079787499,56.53285757,20.65932408,0.212024213,0.001390643,0.222901534,5.01149067,278.703318,0.147934373,3.099949626,1.010778121,2.344938672,13.44524263,411.7901376,0.005767756,0.0655891
UO1_Set1_ALL_038_sample 016,8.771561862,4.302004616,13.12276076,327.5431366,4.050776149,0.004073628,7.162355113,5.656667885,0.436914153,0.007793848,0.141292907,2.458151636,0.283044702,0.006386531,0.617500904,0.067333435,0.25963296,2.832433271,0.111899626,21.23502848,0.007567598,1.06450767,1.473577223,8.086522316,0.324290702,1.036386773,0.889025266,132.1676829,0.169641253,16.51140694,5.576064207,0.5124726,14.26496223,17.78263514,8.38190463,0.637488388,72.73558311,8.309962301,6.70320845,0.441558042,25.26047118,0.038280644,0.55425928,2.115742896,3.254714712,235.4071862,4.961510993,0.444817211,0.210389063,0.19104518,5.074249173,0.171688783,0.05735389,0.015113386,1.011452617,20.46957639,0.007889946,0.071336931,104.7780756,45.40231305,0.016004845,0.029523851,0.073172053,57.14739339,0.036733348,0.001176241,0.002772226,52.51185598,4.175085593,1.614691251,0.077477752,0.078738752,56.01796186,0.451933934,1.580629839,2.142751928,0.797514962,3.626608373,33.62388086,4.840218309,0.574102511,0.01876849,0.069846339,88.31309522,9.856262008,0.500700249,11.20591998,3.00049014,14.91827821,0.037017802,44.02724301,0.002449818,0.013167513,0.480046356,0.045904546,0.809347164,0.007821933,5.411479651,119.1404359,0.974044165,109.757272,0.072593947,0.00544098,5.975425229,16.70508002,2.026661167,161.0161041,0.562750226,0.008792418,0.006657294,2.769159551,0.116042527,0.255662651,1.079285147,0.006739172,0.113897001,76.20712155,6.507624746,0.001737797,52.9557921,0.346746776,0.214432233,0.144182891,37.74234191,386.8302551,26.59399405,2.05283418,206.9439986,0.119273619,0.050967116,13.74330652,0.023267512,1.017191559,1.346517913,495.6913203,1.239670148,1.619659609,0.199918395,1.488705645,71.95734217,54.9191835,118.737951,18.78690158,9.469877657,0.003418102,1.047263928,55.95897166,20.40180841,0.30625413,0.001469855,0.204974704,5.253423654,301.5724105,1.009336831,3.010134504,1.566703493,2.927707746,7.995094212,406.7036674,0.006967259,0.088478479
UO1_Set1_ALL_039_sample 017,8.606300601,4.074339697,11.10618965,314.741225,3.584259727,0.00299326,7.960819428,4.936383343,0.36633859,0.005806751,0.086568387,2.403196833,0.299141465,0.005938477,0.733412632,0.037794787,0.259383886,2.110524039,0.077730285,17.96558414,0.004288044,1.014702229,1.59743174,5.312901326,0.309378868,1.089232507,0.38758781,134.7279961,0.097983401,13.49379382,4.507697694,0.468863568,11.99307366,7.04430335,11.19469637,0.646713736,64.11603162,8.769999604,3.195937672,0.481241444,24.5207501,0.024640558,0.538741308,2.120614932,2.60753101,188.9600774,3.204523996,0.475548589,0.099007619,0.036870452,4.219014767,0.099495482,0.027606033,0.008894715,0.85918982,12.87731031,0.006892338,0.102451268,96.8073963,42.49896821,0.008853135,0.022692665,0.060055599,41.30124703,0.030546587,0.00082,0.002657338,32.53368616,3.878922232,1.377099471,0.060541802,0.106060122,35.24290696,0.440507456,1.362111671,2.111295559,0.796738637,3.883749037,31.97479431,4.919179263,0.566691674,0.019818289,0.040219852,61.77973095,9.786096393,0.480099724,11.03064246,2.884968269,10.96458587,0.020025558,33.83783432,0.002006411,0.014026926,0.263161135,0.036467135,0.757198561,0.005879512,4.930369301,86.51019543,1.029431755,102.5234064,0.045454146,0.005267453,5.799786267,18.04589195,1.511665426,141.6622831,0.575508915,0.006499672,0.004945386,2.582384539,0.085661087,0.186841463,1.090576843,0.005427968,0.100531502,88.54613347,4.91689681,0.000897,30.68453714,0.319658852,0.202445026,0.134337799,19.58752775,363.0978034,22.8120684,2.15905502,175.7882685,0.047034554,0.020542337,8.523281495,0.009699063,1.035796502,0.936445922,472.7349287,1.10963764,0.745728085,0.200927566,1.590816994,73.39635998,56.37966863,62.51822187,13.63749831,7.565495853,0.006322413,1.055995571,41.75403268,18.69551791,0.103138991,0.001280779,0.193743336,3.924911308,257.5470333,1.92862905,2.94245023,1.418842712,2.63040675,5.797132188,380.8459205,0.005239716,0.066340287
UO1_Set1_ALL_040_sample 018,8.559931425,4.61292536,13.1587792,351.235098,4.299791481,0.003551107,7.794369457,5.51758109,0.335094813,0.006788718,0.144578809,2.571486902,0.206551537,0.006460846,0.689660787,0.056336686,0.262118335,2.671257479,0.114863522,21.34822561,0.00699254,1.326170937,1.479112474,10.44099417,0.284606811,1.162751185,0.363074431,158.134465,0.080805596,17.43839319,6.313253906,0.617726692,11.20357657,6.152226042,10.84866659,0.611962701,69.15399661,8.510017563,5.408352302,0.73689534,30.84249542,0.027386426,0.438895268,2.309377767,3.334674623,243.710273,5.515553,0.448896074,0.186457074,0.1969717,5.153775286,0.080672364,0.028919864,0.011029868,1.368978704,22.70328021,0.011042046,0.099069299,110.1041634,45.32272752,0.011580208,0.023659417,0.069232061,49.14678108,0.035574509,0.000873,0.002211457,44.30543087,9.102523128,1.481579072,0.078958933,0.108145733,41.24488458,0.435077988,1.528142535,2.108594965,0.805790791,5.546226023,34.98223682,5.368617618,0.578733275,0.020889759,0.058948045,98.08827271,9.662341706,0.483805432,11.41404132,3.013150533,15.96325351,0.033558669,45.58413798,0.002183844,0.012114581,0.308735825,0.037274311,0.792122138,0.006480642,5.095858192,124.0509452,0.915832519,108.7598897,0.066597019,0.006034477,6.734568184,18.57203477,2.239160291,168.6279722,0.59033725,0.007273641,0.005533363,3.464566145,0.059923287,0.223840428,1.001979544,0.007333003,0.111997378,89.00606002,6.471065813,0.001320935,42.05250465,0.238504404,0.142973498,0.122906046,19.88615529,388.1042965,25.73630695,1.35167984,204.0632405,0.066651202,0.031202311,10.11023282,0.013167759,0.901170475,1.234641402,506.2407633,1.081630259,1.081701384,0.176485784,1.509172623,66.39661105,57.93301068,39.12688559,28.95449832,9.546289111,0.003678151,0.999925717,49.838997,20.94862993,0.259373276,0.001416179,0.187778805,5.310878615,304.3188494,0.779941331,3.065539996,1.488283189,1.662198717,11.92595888,411.6158485,0.007296718,0.027188585
UO1_Set1_ALL_041_sample 019,7.962784464,4.596066313,11.17941212,249.5915317,4.264604905,0.002858301,4.99545437,5.056329801,0.372485907,0.007011892,0.083704411,2.163258355,0.180727355,0.005630713,0.94283064,0.040917789,0.242716339,2.715743785,0.102469311,18.35370019,0.008374232,1.097843998,1.73833036,6.351540357,0.339024528,1.032103452,0.502173177,113.3769629,0.117974658,14.36425189,6.487910305,0.439142261,10.75160637,8.499428856,11.4000568,0.584695214,100.1901088,7.810761844,5.01234162,0.547686924,19.50851088,0.031579922,0.509241312,1.549660828,4.336289766,203.8195469,6.863515322,0.449231174,0.131350607,0.176807901,4.588675091,0.087971757,0.04549354,0.010418458,0.858213211,13.82531996,0.007492005,0.055634925,112.7289245,35.01692887,0.009133251,0.018837038,0.022167985,80.35860728,0.027104257,0.000692,0.002050937,15.62634391,1.334475074,1.19968032,0.089294228,0.059872356,38.32052029,0.395798071,1.486167382,2.127996804,0.706677335,13.13293599,28.42666115,4.360349199,0.540188512,0.018431294,0.041328336,70.01939499,8.955596232,0.535547193,10.13482628,2.893428872,13.81847162,0.022388367,41.63716985,0.00163678,0.011409692,0.268137316,0.034850355,0.67472525,0.0057889,4.844715816,99.61240616,0.826812059,80.83571671,0.055656352,0.005007021,5.552487994,12.53359548,1.487820869,149.6294953,0.530059804,0.006274045,0.004918973,3.492006052,0.075171803,0.150904784,0.940888794,0.005517749,0.115828212,57.24036992,4.339327642,0.001262465,14.50432187,0.193283707,0.121882517,0.105344203,4.136671516,358.1315164,32.29126077,1.892691967,196.6980189,0.055980293,0.02327861,9.799695804,0.013629499,0.852664636,1.007253447,458.5048349,1.091643366,1.258729817,0.371450478,2.277352732,55.87079364,55.89371373,51.85104356,15.5880482,11.31238035,0.01107456,0.870085977,39.82231339,16.84246891,0.101439311,0.001255467,0.199402392,4.169939251,268.3586681,0.308227216,4.847894887,2.405800906,3.734161439,4.404990489,375.6753773,0.005570595,0.046687769
UO1_Set1_ALL_042_sample 020,8.489098305,4.206965235,11.49269035,308.8070054,3.708782594,0.004196442,6.426844432,5.304466522,0.3562644,0.005605339,0.108158835,2.336452572,0.219238873,0.006715767,0.619471257,0.056024036,0.259220847,2.36616565,0.068845986,18.06889048,0.011188473,1.05483665,1.358941134,7.457020043,0.27610604,1.119450604,0.376080814,131.9564124,0.089303902,14.59084499,5.52674822,0.473778624,12.81286145,8.38443574,12.80519484,0.593933228,70.90601748,8.570600384,3.474297859,0.614810928,27.53768218,0.023046141,0.44594566,1.650091058,2.441895887,210.1874919,3.363808712,0.445680685,0.16027698,0.186774413,4.115057606,0.073434711,0.02342238,0.013100357,1.144159228,12.93145617,0.008940503,0.127136601,98.15829272,41.55065343,0.011385509,0.019729824,0.04223523,45.33054116,0.031313663,0.000862,0.002774375,47.17952169,1.334475074,1.44646031,0.077750069,0.140684191,41.49557812,0.147271261,1.295460563,2.44363682,0.785714728,1.017263905,31.97774044,4.792754506,0.497680719,0.020965914,0.051360497,71.65886427,9.559539433,0.459225971,11.03481145,3.024881697,11.30907323,0.032488534,31.78589224,0.002374655,0.015663485,0.28477472,0.042080404,0.651221513,0.006456934,5.105676671,85.37053036,0.265260077,101.7109167,0.042657947,0.005646863,6.268536705,17.36905446,2.12525776,138.3623447,0.575279634,0.00745449,0.005476178,2.953384009,0.060076622,0.194564544,1.112020846,0.005644124,0.128402922,71.19427552,7.258084332,0.001341025,47.98425676,0.347622148,0.20504941,0.128510301,11.59525523,361.0330506,19.51220622,1.789868232,177.1010629,0.023085196,0.009608396,7.165984385,0.008438668,0.757535804,1.104675033,467.7287198,1.258010158,0.943517208,0.260941843,1.500867418,73.50442379,51.44572208,55.24409308,21.08363946,6.71552461,0.003386344,0.992256597,41.45107558,18.88865852,0.168422389,0.001371373,0.20495075,4.474226938,262.0469104,1.989368827,2.666517779,1.599766057,1.812454241,7.027756122,383.2927264,0.0057173,0.028100722
